document_id,customer_id,document_type,date,source,risk_theme,text
DOC-CUST-0176-00702,CUST-0176,product_usage_summary,2026-02-07,synthetic_demo_generator,commercial_risk,Product usage summary for Summit Labs 1175: usage score is 52.6 and last login was 8 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0176-00703,CUST-0176,support_ticket_summary,2026-05-14,synthetic_demo_generator,commercial_risk,Support summary for Summit Labs 1175: 0 unresolved tickets remain open. The main theme is commercial_risk. Customer sentiment should be monitored before renewal.
DOC-CUST-0176-00704,CUST-0176,customer_success_call_note,2026-05-12,synthetic_demo_generator,commercial_risk,"Customer-success call note for Summit Labs 1175: stakeholder feedback shows NPS 5.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0177-00705,CUST-0177,product_usage_summary,2026-05-28,synthetic_demo_generator,support_escalation,Product usage summary for Civic Group 1176: usage score is 44.1 and last login was 26 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0177-00706,CUST-0177,retention_playbook,2026-04-16,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0177-00707,CUST-0177,renewal_risk_note,2026-05-17,synthetic_demo_generator,support_escalation,Renewal risk note for Civic Group 1176: account health score is 58.6. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0177-00708,CUST-0177,customer_success_call_note,2026-05-13,synthetic_demo_generator,support_escalation,"Customer-success call note for Civic Group 1176: stakeholder feedback shows NPS 76.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0178-00709,CUST-0178,support_ticket_summary,2026-02-05,synthetic_demo_generator,stable_growth,Support summary for Vertex Analytics 1177: 0 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0178-00710,CUST-0178,renewal_risk_note,2026-04-14,synthetic_demo_generator,stable_growth,Renewal risk note for Vertex Analytics 1177: account health score is 81.7. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0178-00711,CUST-0178,contract_note,2026-03-30,synthetic_demo_generator,stable_growth,Contract note for Vertex Analytics 1177: annual contract value is 36296. Payment delay is 8 days and tenure is 26 months.
DOC-CUST-0178-00712,CUST-0178,pricing_policy_note,2026-03-29,synthetic_demo_generator,stable_growth,Pricing note for Vertex Analytics 1177: contract type is annual with monthly revenue of 3024.67. Discount approval requires evidence of retention risk.
DOC-CUST-0179-00713,CUST-0179,renewal_risk_note,2026-03-04,synthetic_demo_generator,usage_decline,Renewal risk note for Harbour Cloud 1178: account health score is 68.8. Risk theme is usage_decline; the account team should validate evidence before committing action.
DOC-CUST-0179-00714,CUST-0179,customer_success_call_note,2026-04-17,synthetic_demo_generator,usage_decline,"Customer-success call note for Harbour Cloud 1178: stakeholder feedback shows NPS 65.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0179-00715,CUST-0179,onboarding_note,2026-04-06,synthetic_demo_generator,usage_decline,Onboarding note for Harbour Cloud 1178: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0179-00716,CUST-0179,retention_playbook,2026-02-21,synthetic_demo_generator,usage_decline,"Retention playbook for usage_decline: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0180-00717,CUST-0180,renewal_risk_note,2026-02-10,synthetic_demo_generator,support_escalation,Renewal risk note for Civic Works 1179: account health score is 43.4. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0180-00718,CUST-0180,support_ticket_summary,2026-04-21,synthetic_demo_generator,support_escalation,Support summary for Civic Works 1179: 3 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0180-00719,CUST-0180,onboarding_note,2026-05-25,synthetic_demo_generator,support_escalation,Onboarding note for Civic Works 1179: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0180-00720,CUST-0180,contract_note,2026-02-26,synthetic_demo_generator,support_escalation,Contract note for Civic Works 1179: annual contract value is 18607. Payment delay is 3 days and tenure is 58 months.
DOC-CUST-0181-00721,CUST-0181,renewal_risk_note,2026-05-06,synthetic_demo_generator,stable_growth,Renewal risk note for Harbour Digital 1180: account health score is 74.6. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0181-00722,CUST-0181,onboarding_note,2026-05-06,synthetic_demo_generator,stable_growth,Onboarding note for Harbour Digital 1180: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0181-00723,CUST-0181,product_usage_summary,2026-02-11,synthetic_demo_generator,stable_growth,Product usage summary for Harbour Digital 1180: usage score is 60.2 and last login was 9 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0181-00724,CUST-0181,support_ticket_summary,2026-03-29,synthetic_demo_generator,stable_growth,Support summary for Harbour Digital 1180: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0182-00725,CUST-0182,renewal_risk_note,2026-04-28,synthetic_demo_generator,usage_decline,Renewal risk note for Bright Labs 1181: account health score is 60.1. Risk theme is usage_decline; the account team should validate evidence before committing action.
DOC-CUST-0182-00726,CUST-0182,contract_note,2026-04-28,synthetic_demo_generator,usage_decline,Contract note for Bright Labs 1181: annual contract value is 135522. Payment delay is 14 days and tenure is 46 months.
DOC-CUST-0182-00727,CUST-0182,customer_success_call_note,2026-02-16,synthetic_demo_generator,usage_decline,"Customer-success call note for Bright Labs 1181: stakeholder feedback shows NPS 37.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0182-00728,CUST-0182,pricing_policy_note,2026-05-24,synthetic_demo_generator,usage_decline,Pricing note for Bright Labs 1181: contract type is monthly with monthly revenue of 11293.50. Discount approval requires evidence of retention risk.
DOC-CUST-0183-00729,CUST-0183,onboarding_note,2026-03-17,synthetic_demo_generator,stable_growth,Onboarding note for Civic Group 1182: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0183-00730,CUST-0183,renewal_risk_note,2026-04-02,synthetic_demo_generator,stable_growth,Renewal risk note for Civic Group 1182: account health score is 72.5. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0183-00731,CUST-0183,customer_success_call_note,2026-04-15,synthetic_demo_generator,stable_growth,"Customer-success call note for Civic Group 1182: stakeholder feedback shows NPS 43.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0183-00732,CUST-0183,pricing_policy_note,2026-05-13,synthetic_demo_generator,stable_growth,Pricing note for Civic Group 1182: contract type is annual with monthly revenue of 2818.25. Discount approval requires evidence of retention risk.
DOC-CUST-0184-00733,CUST-0184,retention_playbook,2026-04-25,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0184-00734,CUST-0184,contract_note,2026-03-14,synthetic_demo_generator,stable_growth,Contract note for Pioneer Works 1183: annual contract value is 16113. Payment delay is 12 days and tenure is 55 months.
DOC-CUST-0184-00735,CUST-0184,renewal_risk_note,2026-03-14,synthetic_demo_generator,stable_growth,Renewal risk note for Pioneer Works 1183: account health score is 71.6. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0184-00736,CUST-0184,pricing_policy_note,2026-03-21,synthetic_demo_generator,stable_growth,Pricing note for Pioneer Works 1183: contract type is annual with monthly revenue of 1342.75. Discount approval requires evidence of retention risk.
DOC-CUST-0185-00737,CUST-0185,support_ticket_summary,2026-05-10,synthetic_demo_generator,stable_growth,Support summary for Civic Systems 1184: 1 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0185-00738,CUST-0185,renewal_risk_note,2026-05-21,synthetic_demo_generator,stable_growth,Renewal risk note for Civic Systems 1184: account health score is 66.0. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0185-00739,CUST-0185,pricing_policy_note,2026-03-12,synthetic_demo_generator,stable_growth,Pricing note for Civic Systems 1184: contract type is monthly with monthly revenue of 4256.67. Discount approval requires evidence of retention risk.
DOC-CUST-0185-00740,CUST-0185,contract_note,2026-02-03,synthetic_demo_generator,stable_growth,Contract note for Civic Systems 1184: annual contract value is 51080. Payment delay is 7 days and tenure is 47 months.
DOC-CUST-0186-00741,CUST-0186,support_ticket_summary,2026-03-04,synthetic_demo_generator,stable_growth,Support summary for Atlas Cloud 1185: 0 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0186-00742,CUST-0186,renewal_risk_note,2026-03-03,synthetic_demo_generator,stable_growth,Renewal risk note for Atlas Cloud 1185: account health score is 93.1. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0186-00743,CUST-0186,contract_note,2026-04-28,synthetic_demo_generator,stable_growth,Contract note for Atlas Cloud 1185: annual contract value is 24924. Payment delay is 14 days and tenure is 58 months.
DOC-CUST-0186-00744,CUST-0186,retention_playbook,2026-02-02,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0187-00745,CUST-0187,retention_playbook,2026-02-08,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0187-00746,CUST-0187,onboarding_note,2026-03-07,synthetic_demo_generator,support_escalation,Onboarding note for Atlas Partners 1186: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0187-00747,CUST-0187,renewal_risk_note,2026-04-18,synthetic_demo_generator,support_escalation,Renewal risk note for Atlas Partners 1186: account health score is 69.5. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0187-00748,CUST-0187,pricing_policy_note,2026-03-05,synthetic_demo_generator,support_escalation,Pricing note for Atlas Partners 1186: contract type is annual with monthly revenue of 1878.25. Discount approval requires evidence of retention risk.
DOC-CUST-0188-00749,CUST-0188,renewal_risk_note,2026-03-22,synthetic_demo_generator,stable_growth,Renewal risk note for Bright Systems 1187: account health score is 80.4. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0188-00750,CUST-0188,pricing_policy_note,2026-04-01,synthetic_demo_generator,stable_growth,Pricing note for Bright Systems 1187: contract type is monthly with monthly revenue of 3323.17. Discount approval requires evidence of retention risk.
DOC-CUST-0188-00751,CUST-0188,retention_playbook,2026-03-06,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0188-00752,CUST-0188,product_usage_summary,2026-02-13,synthetic_demo_generator,stable_growth,Product usage summary for Bright Systems 1187: usage score is 71.4 and last login was 4 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0189-00753,CUST-0189,renewal_risk_note,2026-04-13,synthetic_demo_generator,support_escalation,Renewal risk note for Summit Group 1188: account health score is 51.9. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0189-00754,CUST-0189,product_usage_summary,2026-04-06,synthetic_demo_generator,support_escalation,Product usage summary for Summit Group 1188: usage score is 35.0 and last login was 11 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0189-00755,CUST-0189,onboarding_note,2026-04-09,synthetic_demo_generator,support_escalation,Onboarding note for Summit Group 1188: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0189-00756,CUST-0189,pricing_policy_note,2026-05-01,synthetic_demo_generator,support_escalation,Pricing note for Summit Group 1188: contract type is annual with monthly revenue of 907.58. Discount approval requires evidence of retention risk.
DOC-CUST-0190-00757,CUST-0190,renewal_risk_note,2026-03-05,synthetic_demo_generator,relationship_health,Renewal risk note for Vertex Partners 1189: account health score is 70.7. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0190-00758,CUST-0190,contract_note,2026-03-14,synthetic_demo_generator,relationship_health,Contract note for Vertex Partners 1189: annual contract value is 34435. Payment delay is 7 days and tenure is 67 months.
DOC-CUST-0190-00759,CUST-0190,support_ticket_summary,2026-04-25,synthetic_demo_generator,relationship_health,Support summary for Vertex Partners 1189: 0 unresolved tickets remain open. The main theme is relationship_health. Customer sentiment should be monitored before renewal.
DOC-CUST-0190-00760,CUST-0190,product_usage_summary,2026-05-29,synthetic_demo_generator,relationship_health,Product usage summary for Vertex Partners 1189: usage score is 55.2 and last login was 2 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0191-00761,CUST-0191,renewal_risk_note,2026-02-18,synthetic_demo_generator,support_escalation,Renewal risk note for Atlas Works 1190: account health score is 67.8. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0191-00762,CUST-0191,customer_success_call_note,2026-03-03,synthetic_demo_generator,support_escalation,"Customer-success call note for Atlas Works 1190: stakeholder feedback shows NPS -29.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0191-00763,CUST-0191,onboarding_note,2026-05-02,synthetic_demo_generator,support_escalation,Onboarding note for Atlas Works 1190: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0191-00764,CUST-0191,contract_note,2026-02-12,synthetic_demo_generator,support_escalation,Contract note for Atlas Works 1190: annual contract value is 102649. Payment delay is 11 days and tenure is 39 months.
DOC-CUST-0192-00765,CUST-0192,renewal_risk_note,2026-04-28,synthetic_demo_generator,relationship_health,Renewal risk note for Summit Works 1191: account health score is 57.5. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0192-00766,CUST-0192,retention_playbook,2026-04-28,synthetic_demo_generator,relationship_health,"Retention playbook for relationship_health: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0192-00767,CUST-0192,support_ticket_summary,2026-04-28,synthetic_demo_generator,relationship_health,Support summary for Summit Works 1191: 1 unresolved tickets remain open. The main theme is relationship_health. Customer sentiment should be monitored before renewal.
DOC-CUST-0192-00768,CUST-0192,customer_success_call_note,2026-03-12,synthetic_demo_generator,relationship_health,"Customer-success call note for Summit Works 1191: stakeholder feedback shows NPS -31.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0193-00769,CUST-0193,renewal_risk_note,2026-03-09,synthetic_demo_generator,usage_decline,Renewal risk note for Harbour Cloud 1192: account health score is 76.6. Risk theme is usage_decline; the account team should validate evidence before committing action.
DOC-CUST-0193-00770,CUST-0193,product_usage_summary,2026-03-01,synthetic_demo_generator,usage_decline,Product usage summary for Harbour Cloud 1192: usage score is 83.3 and last login was 36 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0193-00771,CUST-0193,onboarding_note,2026-02-07,synthetic_demo_generator,usage_decline,Onboarding note for Harbour Cloud 1192: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0193-00772,CUST-0193,customer_success_call_note,2026-03-23,synthetic_demo_generator,usage_decline,"Customer-success call note for Harbour Cloud 1192: stakeholder feedback shows NPS 49.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0194-00773,CUST-0194,renewal_risk_note,2026-03-07,synthetic_demo_generator,support_escalation,Renewal risk note for Pioneer Works 1193: account health score is 49.4. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0194-00774,CUST-0194,pricing_policy_note,2026-02-04,synthetic_demo_generator,support_escalation,Pricing note for Pioneer Works 1193: contract type is annual with monthly revenue of 1572.00. Discount approval requires evidence of retention risk.
DOC-CUST-0194-00775,CUST-0194,retention_playbook,2026-03-31,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0194-00776,CUST-0194,customer_success_call_note,2026-04-14,synthetic_demo_generator,support_escalation,"Customer-success call note for Pioneer Works 1193: stakeholder feedback shows NPS -11.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0195-00777,CUST-0195,renewal_risk_note,2026-02-16,synthetic_demo_generator,stable_growth,Renewal risk note for Summit Analytics 1194: account health score is 73.3. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0195-00778,CUST-0195,support_ticket_summary,2026-02-06,synthetic_demo_generator,stable_growth,Support summary for Summit Analytics 1194: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0195-00779,CUST-0195,contract_note,2026-03-20,synthetic_demo_generator,stable_growth,Contract note for Summit Analytics 1194: annual contract value is 20186. Payment delay is 2 days and tenure is 55 months.
DOC-CUST-0195-00780,CUST-0195,retention_playbook,2026-04-18,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0196-00781,CUST-0196,customer_success_call_note,2026-02-19,synthetic_demo_generator,stable_growth,"Customer-success call note for Harbour Partners 1195: stakeholder feedback shows NPS 33.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0196-00782,CUST-0196,product_usage_summary,2026-03-28,synthetic_demo_generator,stable_growth,Product usage summary for Harbour Partners 1195: usage score is 56.5 and last login was 3 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0196-00783,CUST-0196,pricing_policy_note,2026-03-09,synthetic_demo_generator,stable_growth,Pricing note for Harbour Partners 1195: contract type is annual with monthly revenue of 1876.83. Discount approval requires evidence of retention risk.
DOC-CUST-0196-00784,CUST-0196,renewal_risk_note,2026-04-03,synthetic_demo_generator,stable_growth,Renewal risk note for Harbour Partners 1195: account health score is 71.0. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0197-00785,CUST-0197,retention_playbook,2026-02-12,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0197-00786,CUST-0197,onboarding_note,2026-02-07,synthetic_demo_generator,stable_growth,Onboarding note for Civic Digital 1196: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0197-00787,CUST-0197,pricing_policy_note,2026-02-11,synthetic_demo_generator,stable_growth,Pricing note for Civic Digital 1196: contract type is annual with monthly revenue of 1720.92. Discount approval requires evidence of retention risk.
DOC-CUST-0197-00788,CUST-0197,renewal_risk_note,2026-04-24,synthetic_demo_generator,stable_growth,Renewal risk note for Civic Digital 1196: account health score is 73.1. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0198-00789,CUST-0198,renewal_risk_note,2026-05-04,synthetic_demo_generator,support_escalation,Renewal risk note for Summit Analytics 1197: account health score is 63.0. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0198-00790,CUST-0198,onboarding_note,2026-03-02,synthetic_demo_generator,support_escalation,Onboarding note for Summit Analytics 1197: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0198-00791,CUST-0198,support_ticket_summary,2026-05-19,synthetic_demo_generator,support_escalation,Support summary for Summit Analytics 1197: 4 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0198-00792,CUST-0198,product_usage_summary,2026-04-04,synthetic_demo_generator,support_escalation,Product usage summary for Summit Analytics 1197: usage score is 55.5 and last login was 13 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0199-00793,CUST-0199,renewal_risk_note,2026-04-27,synthetic_demo_generator,stable_growth,Renewal risk note for Harbour Analytics 1198: account health score is 68.3. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0199-00794,CUST-0199,customer_success_call_note,2026-04-25,synthetic_demo_generator,stable_growth,"Customer-success call note for Harbour Analytics 1198: stakeholder feedback shows NPS 33.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0199-00795,CUST-0199,pricing_policy_note,2026-05-01,synthetic_demo_generator,stable_growth,Pricing note for Harbour Analytics 1198: contract type is annual with monthly revenue of 666.33. Discount approval requires evidence of retention risk.
DOC-CUST-0199-00796,CUST-0199,contract_note,2026-04-07,synthetic_demo_generator,stable_growth,Contract note for Harbour Analytics 1198: annual contract value is 7996. Payment delay is 3 days and tenure is 21 months.
DOC-CUST-0200-00797,CUST-0200,renewal_risk_note,2026-04-27,synthetic_demo_generator,onboarding_gap,Renewal risk note for Northstar Cloud 1199: account health score is 53.0. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0200-00798,CUST-0200,product_usage_summary,2026-02-18,synthetic_demo_generator,onboarding_gap,Product usage summary for Northstar Cloud 1199: usage score is 62.7 and last login was 7 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0200-00799,CUST-0200,onboarding_note,2026-03-25,synthetic_demo_generator,onboarding_gap,Onboarding note for Northstar Cloud 1199: onboarding completed is False. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0200-00800,CUST-0200,pricing_policy_note,2026-05-12,synthetic_demo_generator,onboarding_gap,Pricing note for Northstar Cloud 1199: contract type is annual with monthly revenue of 4099.00. Discount approval requires evidence of retention risk.
DOC-CUST-0201-00801,CUST-0201,renewal_risk_note,2026-02-21,synthetic_demo_generator,stable_growth,Renewal risk note for Atlas Works 1200: account health score is 64.9. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0201-00802,CUST-0201,customer_success_call_note,2026-05-04,synthetic_demo_generator,stable_growth,"Customer-success call note for Atlas Works 1200: stakeholder feedback shows NPS 17.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0201-00803,CUST-0201,product_usage_summary,2026-05-15,synthetic_demo_generator,stable_growth,Product usage summary for Atlas Works 1200: usage score is 53.8 and last login was 13 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0201-00804,CUST-0201,support_ticket_summary,2026-03-09,synthetic_demo_generator,stable_growth,Support summary for Atlas Works 1200: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0202-00805,CUST-0202,retention_playbook,2026-04-27,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0202-00806,CUST-0202,support_ticket_summary,2026-05-09,synthetic_demo_generator,stable_growth,Support summary for Harbour Labs 1201: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0202-00807,CUST-0202,renewal_risk_note,2026-02-08,synthetic_demo_generator,stable_growth,Renewal risk note for Harbour Labs 1201: account health score is 78.0. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0202-00808,CUST-0202,onboarding_note,2026-05-13,synthetic_demo_generator,stable_growth,Onboarding note for Harbour Labs 1201: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0203-00809,CUST-0203,renewal_risk_note,2026-02-04,synthetic_demo_generator,support_escalation,Renewal risk note for Civic Works 1202: account health score is 75.6. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0203-00810,CUST-0203,support_ticket_summary,2026-03-17,synthetic_demo_generator,support_escalation,Support summary for Civic Works 1202: 4 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0203-00811,CUST-0203,product_usage_summary,2026-05-23,synthetic_demo_generator,support_escalation,Product usage summary for Civic Works 1202: usage score is 71.3 and last login was 9 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0203-00812,CUST-0203,contract_note,2026-02-09,synthetic_demo_generator,support_escalation,Contract note for Civic Works 1202: annual contract value is 12223. Payment delay is 7 days and tenure is 30 months.
DOC-CUST-0204-00813,CUST-0204,renewal_risk_note,2026-05-05,synthetic_demo_generator,commercial_risk,Renewal risk note for Civic Cloud 1203: account health score is 82.8. Risk theme is commercial_risk; the account team should validate evidence before committing action.
DOC-CUST-0204-00814,CUST-0204,onboarding_note,2026-03-14,synthetic_demo_generator,commercial_risk,Onboarding note for Civic Cloud 1203: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0204-00815,CUST-0204,customer_success_call_note,2026-04-08,synthetic_demo_generator,commercial_risk,"Customer-success call note for Civic Cloud 1203: stakeholder feedback shows NPS 85.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0204-00816,CUST-0204,retention_playbook,2026-05-18,synthetic_demo_generator,commercial_risk,"Retention playbook for commercial_risk: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0205-00817,CUST-0205,renewal_risk_note,2026-03-27,synthetic_demo_generator,relationship_health,Renewal risk note for Atlas Works 1204: account health score is 61.7. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0205-00818,CUST-0205,product_usage_summary,2026-05-03,synthetic_demo_generator,relationship_health,Product usage summary for Atlas Works 1204: usage score is 59.3 and last login was 21 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0205-00819,CUST-0205,contract_note,2026-04-02,synthetic_demo_generator,relationship_health,Contract note for Atlas Works 1204: annual contract value is 64340. Payment delay is 14 days and tenure is 58 months.
DOC-CUST-0205-00820,CUST-0205,retention_playbook,2026-04-26,synthetic_demo_generator,relationship_health,"Retention playbook for relationship_health: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0206-00821,CUST-0206,renewal_risk_note,2026-05-28,synthetic_demo_generator,stable_growth,Renewal risk note for Civic Systems 1205: account health score is 80.2. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0206-00822,CUST-0206,contract_note,2026-03-31,synthetic_demo_generator,stable_growth,Contract note for Civic Systems 1205: annual contract value is 52665. Payment delay is 6 days and tenure is 11 months.
DOC-CUST-0206-00823,CUST-0206,retention_playbook,2026-05-19,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0206-00824,CUST-0206,support_ticket_summary,2026-05-20,synthetic_demo_generator,stable_growth,Support summary for Civic Systems 1205: 1 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0207-00825,CUST-0207,renewal_risk_note,2026-04-07,synthetic_demo_generator,relationship_health,Renewal risk note for Bright Analytics 1206: account health score is 64.9. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0207-00826,CUST-0207,support_ticket_summary,2026-05-10,synthetic_demo_generator,relationship_health,Support summary for Bright Analytics 1206: 1 unresolved tickets remain open. The main theme is relationship_health. Customer sentiment should be monitored before renewal.
DOC-CUST-0207-00827,CUST-0207,retention_playbook,2026-04-11,synthetic_demo_generator,relationship_health,"Retention playbook for relationship_health: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0207-00828,CUST-0207,contract_note,2026-05-07,synthetic_demo_generator,relationship_health,Contract note for Bright Analytics 1206: annual contract value is 9318. Payment delay is 2 days and tenure is 32 months.
DOC-CUST-0208-00829,CUST-0208,renewal_risk_note,2026-03-11,synthetic_demo_generator,stable_growth,Renewal risk note for Bright Labs 1207: account health score is 69.8. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0208-00830,CUST-0208,product_usage_summary,2026-02-21,synthetic_demo_generator,stable_growth,Product usage summary for Bright Labs 1207: usage score is 61.5 and last login was 26 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0208-00831,CUST-0208,support_ticket_summary,2026-02-13,synthetic_demo_generator,stable_growth,Support summary for Bright Labs 1207: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
